text1,text2,Actual,Predicted
Girls today take things much more in their stride.,today's girls deal with it better.,0.781000018119812,0.3342786431312561
"It's time that we move from good words 2 good works, from sound bites 2 sound solutions HILLARY CLINTON #HillaryClinton",& I bet that @HillaryClinton is thee best choice for President in 2016she's the next best one for the people #Vote,0.531000018119812,0.09702610969543457
A four piece string band performing.,A performance artist suspended upside down from red ribbons.,0.43799999356269836,-0.08410653471946716
Everyone wants to hang out with fun and interesting people.,Just nonchalantly ask her if she wants to hang out.,0.375,0.11314195394515991
we're not supposed to start till two hours.,Not till you dance like you're supposed to!,0.09399999678134918,-0.14668500423431396
And it puts everyone she knows and loves in danger.,Do you have omniscient control over everyone and all the shitty decisions they make?,0.21899999678134918,-0.15710198879241943
Without a girlfriend you have no chance.,"By any chance, is this for your band?",0.06700000166893005,-0.2746714800596237
"The three jewels of Buddhism are the Buddha , the Dharma , and the Sangha .","In Buddhism , the first schism was set up by Devadatta , during Buddha 's life .",0.4059999883174896,0.35709643363952637
It connects the Tasman Sea on the west with the South Pacific Ocean on the east .,It moved westward across the unfavorable Atlantic Ocean and crossed Central America into the Pacific on the 28th .,0.2809999883174896,0.08327740430831909
"I'm going to start off saying that I LOVE this series, both the LoD and Demonica.","Holy fucking shit , this book is definitely one of my favorites in the demonica serie .",0.718999981880188,0.22325408458709717
One thing that I was surprised wasn't included in the storyline was the negative effects or drawbacks from having Rippler's Syndrome.,"He informs her that she has Rippler's Syndrome, a very rare genetic disorder that his sister has been secretly studying.",0.625,0.05534803867340088
EVERYDAY AMERICANS AND THEIR FAMILIES NEED A CHAMPION AND HILLARY WILL BE THAT CHAMPION.,@AnitaFinlay @politico Hillary's doing the right thing -- staying focus on her campaign.,0.5619999766349792,-0.004227787256240845
"Tomorrow, we're going away over the sea.",we will be far above the sea tomorrow.,0.718999981880188,0.39440250396728516
He has no concern for worldly affairs or possessions.,he's not interested in any mundane matters or property.,0.6880000233650208,0.2971598505973816
"Eating junk food, talking about our feelings.",What's with all the baking and the junk food?,0.4059999883174896,0.06463843584060669
We learn about The Holders through Becca's eyes: their history and their present.,"The story does center around discovering a new reality, that there is a thing called Holders and everything that their world entails.",0.531000018119812,0.048393845558166504
The hapy asian woman is at the market.,An Asian woman and sand at a marketplace with their good.,0.718999981880188,0.281408429145813
i aint listenin to a guy trying to pick me up!,"Dude, they are on the internet trying to pick someone up!!",0.593999981880188,0.19563567638397217
A man fishing from the shore in the winter time.,A young woman is fishing from a pier at sunset.,0.6880000233650208,0.2759103775024414
Brown dog catches a ball in a sunny yard,a golden dog tries to catch a ball,0.718999981880188,0.36259400844573975
"Using the ""Just Say No"" motto depends on the circumstances.",Just say No Depends what you're saying no to.,0.906000018119812,0.24467062950134277
"Percy and Grover are nearly to the tree that marks the camp boundary , when the Minotaur charges .","Percy manages to contact camp with an Iris-message , tricking Luke into admitting he poisoned Thalia 's tree .",0.5619999766349792,0.05626159906387329
"To answer your question, any big city. Just ask a cab driver.","To answer your question, any big city.................just ask a cab driver.",0.906000018119812,0.471832275390625
A man practicing his driving swing.,Two old women enjoying at a gathering.,0.21899999678134918,-0.3016873002052307
updating the phone's software and applications from the phone,"if you want to phone, there's phones.",0.21899999678134918,0.05724334716796875
.@FoxNews @brithume ok.. So where are these emails coming from? Didnt @HillaryClinton already say the server was erased? #LIES,@RobBently @JonahNRO @BernieSanders Hillary campaign will shortly announce that Sanders was born in Canada. Yeah that's it.,0.2809999883174896,0.01340031623840332
"Hillary has lied, deleted Benghazi emails, and betrayed the trust of Americans scandal after scandal.",Getting another @HillaryClinton bumper sticker because #LoveWins and 2 just wasn't enough,0.3440000116825104,-0.025123625993728638
"try downloading the limewire search and download engine, kiddo!",The entire song can be found in the Google search engine.,0.4690000116825104,-0.1822984218597412
I liked them but I wouldn't say I love them just yet.,"Moyer's San Francisco never came alive for me, and the flat impressions of her characters provided the bearest glimpses of the world around them.",0.18799999356269836,-0.08221691846847534
I'm enthralled and can't wait to begin the final book.,"I can't believe I'm about to say this, but I flipping loved Froi.",0.4059999883174896,-0.03510156273841858
New Delhi is the capital of India .,Crime is present in various forms in India .,0.3440000116825104,-0.2599034905433655
My mom used to listen to Karen Carpenter often.,My girlfriend used to get jealous quite often.,0.21899999678134918,-0.24638184905052185
I would rather die with the taste of you on my tongue than live and never touch you again.,"For instance this: ""If I were to live a thousand years, I would belong to you for all of them.",0.5619999766349792,0.019120216369628906
-%C10-%C11-%O$tUnknown host. Maybe you misspelled it?,-% C10-% C11-% O $tCannot password. Could not be found?,0.6000000238418579,0.1895456314086914
"Rather to his surprise, Rajasinghe felt a mild sense of disappointment.","sensing a great adventure, he felt a great sense of unknowns.",0.25,-0.06114119291305542
A black and a yellow dog,A black dog and a brown-and-white dog play in a field.,0.4059999883174896,0.27326977252960205
"The population was 42,610 at the 2000 census .","42,610 people were living in Altadena as of 2000 .",0.718999981880188,0.40711283683776855
"As the protagonist, Yara is a strong heroine.",Yara was a great character and I loved her a lot.,0.781000018119812,0.36872971057891846
"My body, my life. You fuck it up in a way I'm not prepared for and I will kill you.",RT @rxchelredekop: Consenting to sex is not consenting to being pregnant!!! Like!!! No!!!!,0.43799999356269836,-0.022667497396469116
"Allman 's solo career has continued intermittently throughout the subsequent decades , sometimes touring when the Allman Brothers Band is off the road .","He was a member of the Allman Brothers Band with his brother , Duane Allman , which popularized Southern Rock in the 1970s .",0.6880000233650208,0.30544209480285645
Air strikes kills dozens in northern Syria,Ukraine will not give 'an inch' over Crimea,0.2809999883174896,-0.2939114272594452
"As of 2000 , the population was 4,743 .","As of 2005 , the population was 63,743 .",0.531000018119812,0.4763866662979126
The River Tone is about 21 m long .,"It was released on November 21 , 1995 through A&M Records .",0.21899999678134918,-0.4913185313344002
"I didn't laugh out loud, it was more of a chuckle inside my mind.",Ghai Saab's comments get me riled up. Laugh out loud.,0.531000018119812,-0.09569337964057922
Top 10 Questions at Declaration of Independence signing 8. Are all Mexicans rapists and murderers? #4thjuly,@realDonaldTrump needs to learn when to stop talking. You are making it worse Donald... so much worse.,0.2809999883174896,-0.21511965990066528
"I enjoyed this second installment of the Love At Stake series, maybe a little more than the first.",The second book in the Love at Stake series is hugely entertaining and so much fun!,0.875,0.37653636932373047
That's why we'd like the assistance from Pakistani intelligence.,and that is why we need the help of Pakistan's Secret Service.,0.75,0.3307640552520752
I am not sure which of them I ended up liking more.,I did not think this book would ever end (I may have skimmed a little).,0.25,-0.12154623866081238
"There is no foreseeable happy ending for them, and that's just sad.","Good solid ending, good choice for the final story in this selection.",0.43799999356269836,0.14022397994995117
Mexican Americans are Americans of Mexican descent .,Filipino Americans are Americans of Filipino ancestry .,0.6880000233650208,0.20954036712646484
Jane is trying to get her undead feet under her and adjust to life as a vampire.,As usually Trouble always find their way to Jane.,0.4690000116825104,-0.17384660243988037
"Go to see the movie Memoirs of a Geisha, it is a beautiful movie.",Memoirs of a Geisha i wanna see it soooooo bad,0.4690000116825104,0.33963072299957275
The white and brown dog is shaking its ears.,The brown dog is running across the sand.,0.531000018119812,0.07683724164962769
"It hit Long Island , New York on September 23 , causing damage and destruction throughout New England .","During September 21 and September 22 , this hurricane hit the Virgin Islands and Puerto Rico , causing heavy damage and loss of life .",0.4059999883174896,0.22061216831207275
"Coming uphill, slowly, those things would stop a tank.","at a slow climb up the slope, a tank will stop.",0.843999981880188,0.3217911124229431
"When I finished this book, I couldn't help but to hug this book and chanted how perfect the book is.",Cassandra Clare did not focus only on the action-scenes and stuff but also she mixed it with other elements that made the book perfect.,0.593999981880188,-0.048461318016052246
"Hey, guys, um, there's pizza in there if you want some.","if you want, there's pizza inside.",0.8999999761581421,0.42339396476745605
"Luckily, the sprinklers put out the fire pretty fast.",Things are gonna move pretty fast from here on.,0.25,-0.2373197376728058
Lost Voices ended kind of abruptly...,Lost Voices is captivating from the first page!,0.5619999766349792,0.095650315284729
"The town of Lexington was established on May 6 , 1782 , by an act of the Virginia General Assembly .","A fort was begun at the same spot in 1779 , and by 1782 there was a town here known as Lexington , Virginia .",0.656000018119812,0.363683819770813
Already adored the Psy/Changeling series by N. Singh but this story is a really cute one!,"I liked the 2nd one 2nd best, actually, Sweet Dreams.",0.4059999883174896,-0.04235151410102844
The Last Piano Sonatas. Have you heard them?,did you hear his last songs for the piano?,0.4690000116825104,0.221788227558136
snow was falling behind the window.,I'm taking the bunk next to the window.,0.21899999678134918,-0.07188895344734192
Saw a bit of @HillaryClinton 's speech & I was proud to hear her plans for policy improvements in our justice system. Thanks!,"@hughhewitt like I tweeted you way back when, #ACA software can be fixed , but GOP strategic mistake of 'repeal' can't be fixed",0.125,-0.16862457990646362
"Used to race for NASCAR. Yeah, he was good, too.",he was racing in NASCAR.,0.75,0.3768167495727539
you have a nice town.,Town after town fell to him.,0.21899999678134918,-0.14338332414627075
The women is holding a picture of a child laying on the ground.,Harnessed Asian child lying on ground in front of stroller.,0.4690000116825104,0.1140671968460083
She just stumbled on the killer so all her previous efforts were for nothing.,Whatever else may happen Mattie may have to survive more than just a bad few days.,0.21899999678134918,-0.1598852574825287
You should reinstall DirectX to get the latest version.,install the latest version of DirectX.,0.781000018119812,0.45761537551879883
@AzzarelliJim Not so great for the women you want to force to give birth against their wills. #rapeculture,"@mrprolife Complications come with all types of medical procedures, doesn't mean procedure itself should be banned. #DealWithIt",0.4059999883174896,-0.08992898464202881
"All of these are very significant reasons to read this series, but I have to be honest.","He can hardly communicate with someone, so the way he slowly changes for Amaranthe is fascinating to read.",0.3440000116825104,-0.23358017206192017
But I do question the motives of a deskbound president who assumes the garb of a warrior for the purposes of a speech.,"Byrd, speaking from the Senate floor, said he questioned ""the motives of a deskbound president who assumes the garb of a warrior for purposes of a speech.",0.75,0.32428956031799316
The Gist Daisy Giordano is the odd one out in her family.,"Daisy Giordano is the only ""norm"" in a family of psychics.",0.656000018119812,0.2694624066352844
"yeah, but the fire moved forward.",The proprietor moved it to the counter.,0.18799999356269836,-0.25343282520771027
A man is scratching his head at a meeting while a person spoke.,A male soccer player kicks the soccer ball with his right foot.,0.21899999678134918,-0.32194922864437103
Tinder is easily combustible material used to ignite fires by rudimentary methods .,Tinder is a material that is used to start fires easily when lit with a match .,0.781000018119812,0.4076541066169739
25% of Mexico has INVADED AMERICA - & CONTINUES to OCCUPY us yet POS #RINO phony #Jeb BLAMES #TRUMP for telling the TRUTH! -,"@realDonaldTrump Let's face it, we've become a passive, inert nation controlled by thugs, and redistributionists.",0.31200000643730164,0.012052655220031738
He claimed Red Hat and the Free Software Foundation with trying to undermine U.S. copyright and patent law.,"In his letter, McBride charges the Free Software Foundation and Red Hat with trying to undermine U.S. copyright laws.",0.843999981880188,0.43964648246765137
Foreign men outside the cafe watching others with stern faces.,Three young girls are embracing each other and seem happy.,0.16599999368190765,-0.16382259130477905
"That last answer should help, not that one, the one above it.","yep, the last answer should work :) no, not that one, the one above it :)",0.843999981880188,0.22731423377990723
a young person with short dark hair is playing a piano,A dark-haired boy in a brown jacket is playing on a shiny piano.,0.8119999766349792,0.38876938819885254
(a) outlays on infrastructure; (b) outlays on research and development;,Function: AEOI Vice President for Research & Development.,0.3440000116825104,0.06120920181274414
"Sometimes, you may stay hard for too long.",sometimes u will stay hard for to long.,0.875,0.44594240188598633
Three dead in US marathon bomb,Taliban denies involvement in Boston marathon bombing,0.625,0.17491555213928223
People always want things that they cannot obtain.,People always want what they can't have.,0.906000018119812,0.4337424039840698
Two women posing with a baby.,Two smiling women holding a baby.,0.9380000233650208,0.4346284866333008
He is married to Irish mezzo-soprano Ann Murray .,His second wife was the Irish mezzo-soprano Ann Murray .,0.843999981880188,0.43908941745758057
A white dog in the snow carries a plastic Mountain Dew bottle in its mouth.,A white dog runs through the snow-covered ground with his mouth open.,0.75,0.25357311964035034
"In accordance with of Rule 204a of the Rules of Procedure, the abovementioned position is corrected as follows:","in accordance with Article 17 (1) of the Rules of Procedure, he shall adopt the order of his predecessor in that hierarchy.",0.5619999766349792,0.15667784214019775
get the whole CD and rip the track you want,just bought that last week the whole cd is great.,0.43799999356269836,0.07468140125274658
You already made your decision.,you already made your decision....it's over.,0.9380000233650208,0.35475361347198486
The relationship developing between Simon and Meg is sweet and funny.,I'm seriously excited to read the next book to see if Simon and Meg becomes more than just friends.,0.718999981880188,0.36915332078933716
soo... when's the winner's kiss coming out?,Marie Rutkoski has hit it out of the park again with The Winner's Crime.,0.25,-0.11876100301742554
Coordination among the relevant stakeholders shall be encouraged by the Commission.,the Commission supports coordination between interested parties.,0.781000018119812,0.42444127798080444
I don't want Ryo to be a Barrons.,"Barrons & Mac would be in the forefront of the Ice situation, even despite wanting to give Dani space.",0.375,-0.0972185730934143
"First off, Fall Out Boy are not good live.",Click Five is a way better group than Fall Out Boy!,0.3440000116825104,0.21734619140625
U know what isn't funny? Male politicians deciding what women should do with their body's.,They haven't eliminated #murder. They just call it by a different #name. #prolifeyouth #prolifegen,0.2329999953508377,-0.030074506998062134
A brown dog standing in water.,Brown and black dog tussle on grass.,0.5329999923706055,0.10764789581298828
And now we have something different - a Young Adult book that manages to leave out the romance.,"I loved how the author explored so many different types of relationships, not just the romantic ones.",0.593999981880188,0.05094623565673828
"You should find another one, for at least five years.",I bet I found him at least five times.,0.3440000116825104,-0.2670658230781555
"Set in 2043, Mitchell's interpretation is probably, in a lot of ways, close to the truth.",The Bone Clocks is a solid entry in David Mitchell's canon.,0.375,-0.0193403959274292
"A nice, but rather light, sequel to the Curse of Chalion.",Enjoyed further exploration of the Chalion world.,0.625,0.23677575588226318
Snowden sees 'no chance' for US fair trial,"Snowden sees ""no chance"" to get fair trial in U.S.",0.9380000233650208,0.46083033084869385
"Helicobacter pylori is a Gram-negative , microaerophilic bacterium that can inhabit various areas of the stomach and duodenum .",Helicobacter pylori is a spiral shaped bacterium that lives in or on the lining of the stomach .,0.718999981880188,0.47258347272872925
It was my car which lead yesterday.,but yesterday you were racing with my car.,0.4059999883174896,0.2755865454673767
A man in a black and white striped shirt photographing a woman by a fountain.,A man in jeans and a white shirt is creating a sculpture.,0.4410000145435333,0.025155961513519287
I really felt for him as he went through what was going on (see my attempt not to give anything away!).,He comes across as a playful guy who wants and normally gets all the girls even if just in their dreams.,0.31200000643730164,-0.309924453496933
Users are prompted before such information is able to be transmitted .,"As a wiki , AboutUs allows Internet users to add entries or modify information .",0.4690000116825104,-0.1124047040939331
Another approach to improving the security of an LFSR is to pass the entire state of a single LFSR into a non-linear filtering function .,"One approach to introducing non-linearity is to have the LFSR clocked irregularly , controlled by the output of a second LFSR .",0.75,0.26660484075546265
A lady sits down with her belongings in the snow.,A cat bites a human's nose.,0.09399999678134918,-0.4181741923093796
The sun dipped below the western ridges.,"And after it rains, the sun comes out.",0.3659999966621399,0.0006003379821777344
"I would have rather ended with Hunter's 'home' comment, instead of ending with Chase's cliffhanger -it would have made the book feel more finished.","A lot of Chase, would have liked a little more Hunter, but was happy with the end.",0.5669999718666077,0.35977959632873535
"Kyi, a U.N. envoy says, as Japan adds to growing international pressure by saying it will halt its hefty economic aid unless Suu Kyi is freed.","JAPAN added to growing international pressure on Burma yesterday, threatening to halt its hefty economic aid unless the military government released pro-democracy leader Aung San Suu Kyi.",0.75,0.1474292278289795
I dont know about her father.,I assume that her father killed her.,0.31200000643730164,-0.03142428398132324
Two dogs wrestle either in fun or fight on a grassy lawn.,Two dogs wrestle in the grass with a chain link fence in the background.,0.75,0.3532036542892456
"I want sass, I want wit, I want Olivia and Gabriel to become FRIENDS.","Gabriel on the other hand, boy is he a tough nut!",0.375,0.14636540412902832
"Pictures of him alone at a bunch of Eastern Seaboard tourist locations. Got a Linkedln account, and he tweets pictures of his food.","she owns photos in several eastern coastal tourist areas, an account on Linkedln, tweeting pictures of her meal.",0.5619999766349792,0.29551440477371216
"One of the four POVs, Ember's POV is easy enough to differentiate from the three.",In this one Ember is clearly torn between Garrett and Riley.,0.375,0.15683668851852417
He shoud stay home and grow up,and stay home for a little time to myself.,0.375,-0.0017123818397521973
A purple paraglider flying over the ocean near a cliff.,A man is climbing the side of a mountain over the ocean.,0.531000018119812,0.04718893766403198
little girl in pink dress running in grass,A little girl sits in a grassy field with a doll at her side.,0.656000018119812,0.21751224994659424
No reports of damage or casualties have been received .,There was no damage or casualties as Blanca 's impact was generally minimal .,0.8119999766349792,0.23031377792358398
The Bangles Hazy shade of Winter.,You are on budget for the winter.,0.3440000116825104,-0.08811891078948975
"Really like these characters, and the love hate relationships with Mira & the men in her life.",I want to see where the relationship between Mira and Danaus.,0.734000027179718,0.10810774564743042
"I don't know how Ms. Saare did it, but this book was even better than the first.",Saare writes this book really well.,0.6880000233650208,0.31924206018447876
One of my main issues however is the number of male characters in the whole series.,"For me, it was a big plus because she didn't leave town, call her Marshall buddies, and abandon all the characters I've grown to love.",0.18799999356269836,-0.18834149837493896
"The most poignant moments for me were when Loup was finally able to be herself, and shed her facade of being ""normal"".",It makes Loup hard to understand sometimes but also hard to resist because it's her weakness as much as it is her strength.,0.5,0.23282361030578613
Open your heart for Kaleb and Sahara .,But Kaleb rescues her and that's where the book starts.,0.5,0.10586291551589966
A toddler with a blue scarf wrapped on his head plays with a wooden toy.,"A toddler sticks paper ""P"" letters to a wood paneled wall.",0.531000018119812,-0.008507996797561646
But I believe you 're always as good as your potential .,Good luck with your editing and thank you for your co-operation .,0.26600000262260437,-0.04557269811630249
A busy street with pedestrians passing in front of a Starbucks Coffee location.,A dirt biker pushes his motorcycle up a rock while another rider watches.,0.31200000643730164,-0.21677052974700928
Iran's Rouhani warns of Talibanisation in Syria,"Russia, China Concerned About Israeli Airstrikes in Syria",0.531000018119812,0.22764557600021362
He left an apologetic message.,"It's on the left side, below the big squares.",0.125,-0.3814050853252411
my girlfriend liked it cause she got a new wardrobe out of the deal.,"Good luck girl, 'cause this stuff is tough to deal with.",0.21899999678134918,-0.35042303800582886
"I love to dance, but I just have my baby",i lav to lav but my baby just lavs to dance,0.5619999766349792,0.06681615114212036
the Colombian military base Batallon Kartagena.,"even on a military base, they have less.",0.375,-0.05950117111206055
Kat She sings like an angle,Boy George sings this song.,0.5,-0.1305260956287384
In some male mammals the scrotum is a protuberance of skin and muscle containing the testicles .,The scrotum is the bag that holds the testicles in male mammals .,0.718999981880188,0.4250091314315796
@WhiteHouse @BarackObama @HillaryforIA @BarackObama The whole #world is supporting you.,@NatureGuy101 @MaryMorientes Support encourage #HillaryClinton president #UnitedStates world is success of women in world,0.375,0.15538769960403442
"His first collection of short stories , Lose , was published in 2007 .","After attending multiple writers ' conventions , she began writing short stories .",0.5,-0.020906448364257812
"Hilary has lied, deleted Benghazi emails, and betrayed the trust of Americans scandal after scandal.",@HillaryClinton Yes! I am chipping in 5$ because we have faith in you.,0.43799999356269836,-0.1477748155593872
"You are the brother of Ragnar Lothbrok, are you not?","you're Ragnar Lothbrok's brother, aren't you?",0.906000018119812,0.45958399772644043
are the symtoms of falling out of love.,"For some people, it feels like falling.",0.375,-0.013554036617279053
Stajan is the Player Representative for the Toronto Maple Leafs in the National Hockey League Players Association .,Matthew Stajan is a Canadian professional hockeyplayer who plays for the Toronto Maple Leafs .,0.593999981880188,0.3464663028717041
Black dog with red collar splashing in water,A little girl is getting splashed by water.,0.375,-0.07156646251678467
A man stares out a window.,A man looks out the window.,0.843999981880188,0.47268927097320557
Put on a movie or some music.,Put the light bulb in.,0.18799999356269836,-0.17864036560058594
"I really enjoy Shusterman's take on the afterlife, and how he slyly explains all sorts of phenomenon using the scaffolding of the Everlost.",He just possesses raw talent and an amazing imagination.,0.3440000116825104,-0.2452065348625183
A person wearing a white tank top is holding a microphone.,A young woman in a green tank top walking her dog down a dirt road.,0.21899999678134918,-0.23293164372444153
Too many women in too many countries speak the same language of silence. HILLARY CLINTON #HillaryCliton #Hillary4Women,"@JessieJaneDuff Results matter. U may feel less safe, but that is ur mental health issues. No 9/11s on Obama's watch",0.25,-0.11796066164970398
But The Evolution of Mara Dyer proved me wrong.,"With The Evolution of Mara Dyer, thankfully, the romance is dialed down a lot.",0.656000018119812,0.2987094521522522
"It is my cousins, with whom I live.",my cousins with who I live,0.843999981880188,0.45223188400268555
"The inn and your host, Dina Demille, will defend you at all costs.","Fortunately for Dina, her werewolf, Sean, is not willing to let Arland try to fascinate Dina without his presence.",0.5,-0.17517143487930298
"He talks to Claire, guides her and runs around acting like a dog.","Loved that dog, thanks to Ms. Marlo.",0.2329999953508377,-0.10775917768478394
"The story follows Cara Devon, a sassy, ""de-filed"" Lord's daughter as she looks to uncover her deceased father's artefacts.","Cara was such a spunky, likable character in spite of the atrocities she suffered due to her jerk of a father.",0.6880000233650208,0.038896262645721436
Brazilian leader holds crisis talks on street protests,Brazil leader promises reform vote,0.656000018119812,0.21268242597579956
He loves that show Yo Momma.,Go to Google and type in yo momma jokes.,0.31200000643730164,-0.09417295455932617
"In conclusion, Braineater Jones is a great novel.","Braineater Jones wakes up, or doesn't wake, he's dead, at the bottom of a pool.",0.4690000116825104,-0.013501256704330444
We learn some true feelings that Mircea had for Dorina's mother and how he truly feels about Dorina.,Looking forward to reading the next book in the Dorina Basarb series.,0.593999981880188,-0.22630059719085693
Freak is taken to the hospital .,Vacuum is taken from this point .,0.21899999678134918,-0.34439948201179504
"From 2001 to 2007 , BoA hosted Beat it BoA 's World , a radio program on the Japan FM Network .","Swaggart 's wife , Frances , has a radio program called `` Frances and Friends '' heard daily on the SonLife Radio Network .",0.25,0.0001685619354248047
"He occasionally gave recitals during chess tournaments , often accompanied by fellow Grandmaster and concert pianist Mark Taimanov .","His baritone singing , and fellow grandmaster Taimanov 's piano recitals , were evening events at many major chess tournaments .",0.75,0.42046356201171875
The first recorded use of silver as a color name in English was in 1481 .,The first recorded use of the word lavender as a color term in English was in 1705 .,0.531000018119812,0.12455368041992188
Purchase an advertisement in the newspaper for a bassist.,The advertisement for this movie is amazing.,0.31200000643730164,-0.15027055144309998
Go to www.pandora.com and join the revolution.,Join the Mickey Mouse Club.,0.25,-0.11278164386749268
Where studies are made of placebos in which people think they are receiving actual treatment the placebo effect has been observed .,"Whether or not there is a placebo effect , use of placebos will remain an important technique .",0.781000018119812,0.4079625606536865
Capillaritis refers to state where the capillaries are inflamed .,Capillaritis is where the capillaries are larger than should be .,0.718999981880188,0.4111851453781128
But this is one of my all time favourite tropes and almost always means I will enjoy whatever book this is in.,"This book is made entirely of win, and beauty, and awesome.",0.4690000116825104,0.10987281799316406
of course beyonce cause she is a hot girl.,beyonce is and she is hot im sayin off the chane,0.5619999766349792,0.4014631509780884
"To borrow a phrase from Holden Caufield, ""phonies"".",Taking a word from Holden Caulfield here...Phonies,0.906000018119812,0.3426973223686218
He'll definitely have you cheering him on.,Not that you want to - it's a gripping read.,0.18799999356269836,-0.06563740968704224
The Dumfries and Galloway region is composed of several sub areas and former counties .,Dumfries and Galloway is a council area in south west Scotland . In takes in three counties :,0.625,0.3825199007987976
"When compared to The Falconer, I thought this one had less physical action.",Please make the final book at least twice as long as this one.,0.2809999883174896,-0.15199005603790283
And that's what her books are: fun; especially her Dragon series.,But the characters from Dragon Slippers are back and as fun and lively as ever.,0.4690000116825104,0.10745710134506226
Teasing is a word with many meanings .,Not all meanings of each word are allowed .,0.2809999883174896,0.07513374090194702
"The Academy is composed of over 6,000 motion picture professionals .","At the 1st Academy Awards ceremony , there was no Best Picture award .",0.43799999356269836,-0.16846874356269836
They both look like their father.,My father works on PBS television.,0.31200000643730164,-0.19347789883613586
"A year later , the Mali Federation became the independent nation of Mali .","At the end of both wars , Scotland retained its status as an independent nation .",0.21899999678134918,-0.10399839282035828
We're not worried about the sex.,"24 September 2014 update (Cover rant): Yep, that makes it clear it's not about the sex, doesn't it?",0.43799999356269836,0.08227396011352539
The yellow dog is drinking water from a bottle.,A dog is jumping over a stream of water on a sandy beach.,0.43799999356269836,-0.022148847579956055
"Around the year 1500 , oil paint replaced tempera in Italy .",Tempera is a type of artist 's paint .,0.593999981880188,0.07592368125915527
the sight of the fire cheered their hearts.,Upon the horizon appeared an incredible sight.,0.31200000643730164,-0.034302592277526855
"Beginning at the 1928 Summer Olympics in Amsterdam , women were allowed to compete in artistic gymnastics events as well .","At the 1972 Summer Olympics , fourteen different artistic gymnastics events were contested , eight for men and six for women .",0.5,0.3521610498428345
"Because I love The Wizard of Oz, I picture Judy Garland as Dorothy and the other characters as how they are in the movies.",Dorothy' s story of how she came to be back in Oz is interesting.,0.593999981880188,0.18019479513168335
"That Huxley and Wilberforce remained on courteous terms after the debate says something about both men , whereas Huxley and Owen were never reconciled .","Many thought Huxley won that debate , which helped Huxley 's career , and the theory of evolution .",0.531000018119812,0.13805663585662842
It is essentially a story within a story that Roland tells the rest of his ka-tet (fans will know) during their travels.,But those looking for a tale about Roland or his ka-tet run the risk of being disappointed.,0.593999981880188,0.34898698329925537
@realDonaldTrump I know you are the best candidate. You are the only one who can #MakeAmericaGreatAgain #RestoreOurRepublic,@HuffingtonPost He probably DOES have facts!,0.2809999883174896,-0.18452498316764832
"Do a search, gotta be some out there somewhere","SEARCH FOR IT, somewhere, maybe Google or something",0.6880000233650208,0.1711273193359375
A baby sitting outside in a highchair eating.,A man with a beer closes his eyes to smile.,0.09399999678134918,-0.30714166164398193
"So come to New York right away, Mark. Please, do it for me.","Mark, if you care about me a little, come to New York.",0.906000018119812,0.3266570568084717
This isn't an English sentence.,It isn't the same as before.,0.18799999356269836,-0.32574909925460815
Praise to District Court Judge Larry Hendricks for blocking that ridiculous anti-abortion law in Kansas,"Your life, your body, your choice. #womenshealth #womensrights",0.656000018119812,-0.06270825862884521
A man and woman walking with three dogs and a man in a yellow jacket in the background.,"Three people are on a small boat, with another boat visible in the distance.",0.375,-0.07316526770591736
A fresh start on a brand new world!,a new beginning on a new planet.,0.843999981880188,0.2884654402732849
"A Black President,Healthcare 4 all, Marriage Equality...what's next?..a Woman President?!Damn RIGHT! #SCOTUS #MarriageEquality",As much as @BernieSanders's poll numbers have jumped I still have Hillary winning the Dem. nomination.,0.25,-0.1153760552406311
"So when all you brave patriots stop Hillary, who you going to replace her with, Jeb Bush? LOL. #losers",It's more than mistakes...with #HillaryClinton lying and cover-ups are a way of life. @NormanSie @n2toom #tcot #uniteblue,0.43799999356269836,-0.10394567251205444
Anna hasn't promised anything she didn't deliver so far.,"so far, Anna has promised nothing to fail.",0.5,0.3216255307197571
Ha Seok-Ju is a retired South Korean football player .,Kim Hyun-Seok is a former South Korean football Striker .,0.6880000233650208,0.4186755418777466
"It's about Persephone and Hades falling in love, so I'm trying my best to ignore that the ""reimagining"" was rather selective and mild.",A wonderful reimagining of the old myth.,0.43799999356269836,-0.179682195186615
Its natural habitats are subtropical or tropical moist lowland forests and subtropical or tropical moist montane forests .,The Jobi Manucode is distributed in lowland forests of Jobi Island and northern New Guinea .,0.31200000643730164,-0.17716658115386963
the door of the dining room was wide open.,"With a gasp, Fara jerked the door wide open.",0.5,-0.14050352573394775
Japan did enjoy friendly relations with Silla as well as formal relationships with Tang China .,"At that time , Japan had friendly relations with Korea and China 's Tang Dynasty .",0.718999981880188,0.33167779445648193
This is not her first time at the rodeo! @HillaryClinton doesn't care who likes her or not This woman is on a mission #Tough,@realDonaldTrump @WhoopiGoldberg @Univision #VoteForHillary @HillaryClinton isn't racist. A leader who demands #EqualityForAll,0.4059999883174896,0.1706310510635376
"You win some, and you lose some.",I can win the lottery.,0.31200000643730164,-0.03751128911972046
The romance between Flint and Neryn continues to be a highlight - it is all slow smolder.,Tali also got on my nerves with all her talk of focusing only on the fight against the king and being rude to Neryn.,0.31200000643730164,-0.07778957486152649
Edge then revealed that Chavo Guerrero would be in his corner .,Edge then said that he would have Chavo Guerrero outside the ring .,0.8119999766349792,0.30430465936660767
